1636717500000,4609.6,4610.17,4573.61,4600.85,19501.2654
1636718400000,4600.85,4624.93,4555.99,4624.05,14633.2224
1636719300000,4624.06,4633.39,4608.69,4618.62,5641.7639
1636720200000,4618.61,4618.88,4586.94,4598.01,5037.6092
1636721100000,4598.01,4605.0,4568.78,4596.88,8713.9005
1636722000000,4596.84,4602.97,4563.31,4570.12,8319.6029
1636722900000,4570.12,4578.21,4540.0,4574.0,10536.5965
1636723800000,4574.01,4600.0,4565.72,4598.46,4709.9605
1636724700000,4598.46,4617.15,4592.0,4604.6,5465.0259
1636725600000,4604.6,4620.41,4586.63,4610.0,7027.7805
1636726500000,4610.0,4610.01,4584.98,4587.64,3808.0018
1636727400000,4587.64,4602.66,4579.1,4596.5,3763.9636
1636728300000,4596.51,4601.83,4585.0,4585.0,3188.5097
1636729200000,4585.0,4592.62,4567.85,4573.23,3750.1584
1636730100000,4573.23,4586.76,4552.99,4568.8,6231.9157
1636731000000,4568.8,4583.62,4563.8,4582.76,3028.8246
1636731900000,4582.76,4601.09,4570.0,4571.06,3641.6416
1636732800000,4571.07,4588.05,4544.91,4587.47,12208.4263
1636733700000,4587.46,4600.0,4523.81,4527.62,12484.1622
1636734600000,4527.62,4549.21,4508.29,4516.81,13562.8785
1636735500000,4516.81,4571.88,4507.85,4571.32,8319.5923
1636736400000,4571.33,4585.0,4558.68,4579.1,5338.4111
1636737300000,4579.1,4587.63,4559.87,4585.29,4013.3172
1636738200000,4585.3,4602.41,4577.54,4602.4,2920.3406
1636739100000,4602.4,4619.86,4590.65,4616.8,3592.4212
1636740000000,4616.8,4652.3,4613.75,4639.97,10127.0716
1636740900000,4639.87,4669.56,4635.86,4650.0,7276.9102
1636741800000,4650.0,4657.16,4629.22,4632.14,4128.5291
1636742700000,4632.13,4641.23,4626.73,4640.21,2226.1335
1636743600000,4640.2,4642.99,4631.01,4637.83,2176.9802
1636744500000,4637.84,4640.95,4621.6,4629.86,2304.1535
1636745400000,4629.85,4648.97,4623.68,4646.58,2096.7691
1636746300000,4646.58,4658.67,4646.58,4654.21,2787.3113
1636747200000,4654.21,4681.58,4652.37,4676.01,5290.0839
1636748100000,4675.74,4679.74,4661.53,4664.7,1786.457
1636749000000,4664.7,4673.88,4659.6,4662.79,2041.8837
1636749900000,4662.8,4671.89,4653.21,4668.98,1689.0169
1636750800000,4668.97,4688.63,4662.91,4687.14,2685.1786
1636751700000,4687.14,4693.05,4665.09,4667.54,3061.5093
1636752600000,4667.55,4680.64,4664.14,4676.82,1588.9943
1636753500000,4676.82,4678.94,4650.01,4654.98,2291.5448
1636754400000,4654.97,4662.42,4654.97,4657.62,1824.5905
1636755300000,4657.63,4657.63,4638.0,4641.74,2952.9529
1636756200000,4641.74,4654.95,4641.02,4649.99,1175.5456
1636757100000,4650.0,4650.0,4630.5,4642.91,1957.0852
1636758000000,4642.91,4658.22,4642.0,4657.89,1373.9504
1636758900000,4657.89,4661.93,4649.35,4656.38,1071.9746
1636759800000,4656.37,4668.05,4645.02,4647.42,1744.1828
1636760700000,4647.42,4685.0,4647.41,4665.46,3587.4132
1636761600000,4665.47,4707.6,4665.16,4698.57,9357.7649
1636762500000,4698.58,4701.99,4682.81,4683.81,1790.1721
1636763400000,4683.8,4696.34,4683.8,4692.5,1244.4443
1636764300000,4692.51,4694.71,4681.94,4687.99,1420.32
1636765200000,4687.99,4692.73,4681.28,4681.32,1750.3391
1636766100000,4681.32,4684.3,4662.36,4666.55,2707.7579
1636767000000,4666.56,4675.92,4651.85,4655.51,2701.9253
1636767900000,4655.52,4655.52,4628.45,4630.91,5365.2619
1636768800000,4630.91,4641.15,4623.71,4634.34,3850.0773
1636769700000,4634.34,4644.85,4631.36,4638.32,1851.78
1636770600000,4638.32,4651.46,4637.01,4645.99,1432.4318
1636771500000,4646.0,4650.35,4622.14,4630.57,2620.5532
1636772400000,4630.57,4638.88,4628.3,4638.64,1556.6169
1636773300000,4638.63,4646.55,4636.12,4642.08,1105.888
1636774200000,4642.09,4642.78,4628.83,4640.78,2266.1267
1636775100000,4640.8,4646.54,4637.52,4639.5,805.4354
1636776000000,4639.5,4649.99,4627.55,4630.02,1577.9454
1636776900000,4630.03,4633.89,4613.03,4633.81,2313.7915
1636777800000,4633.8,4638.87,4628.59,4631.39,932.6624
1636778700000,4631.38,4641.73,4616.71,4622.76,1495.4644
1636779600000,4622.76,4624.35,4612.69,4618.04,1705.2701
1636780500000,4618.05,4634.69,4617.9,4622.89,1126.296
1636781400000,4622.9,4624.82,4611.3,4620.86,1442.5084
1636782300000,4620.85,4630.47,4615.53,4618.31,1307.5615
1636783200000,4618.32,4635.0,4617.37,4623.77,1306.2274
1636784100000,4623.6,4638.67,4619.08,4638.29,1120.8512
1636785000000,4638.44,4643.07,4632.17,4635.47,1400.5646
1636785900000,4635.47,4653.24,4635.46,4647.77,1828.7792
1636786800000,4647.78,4650.81,4638.81,4641.46,1460.1931
1636787700000,4641.46,4642.2,4630.5,4636.1,1269.5028
1636788600000,4636.09,4637.23,4625.46,4627.31,1645.0027
1636789500000,4627.3,4652.19,4627.3,4645.55,1993.0332
1636790400000,4645.78,4648.83,4631.17,4639.17,1921.7127
1636791300000,4639.18,4642.72,4635.23,4635.29,1333.6875
1636792200000,4635.72,4637.3,4620.69,4621.06,1413.4874
1636793100000,4621.06,4636.68,4620.0,4624.93,1295.5396
1636794000000,4624.93,4629.57,4605.15,4607.61,1889.033
1636794900000,4607.61,4613.63,4602.42,4607.79,2182.7836
1636795800000,4607.78,4610.0,4590.0,4598.38,4105.2622
1636796700000,4598.37,4598.37,4584.08,4592.46,2817.5793
1636797600000,4592.47,4608.95,4587.4,4607.45,2233.1363
1636798500000,4607.46,4610.23,4596.87,4596.89,1254.9677
1636799400000,4596.9,4615.0,4596.82,4613.25,1458.5396
1636800300000,4613.25,4619.01,4610.34,4614.89,1609.7282
1636801200000,4614.9,4618.58,4607.67,4617.91,1052.5882
1636802100000,4617.92,4620.02,4610.61,4614.7,1484.2334
1636803000000,4614.69,4616.3,4598.06,4602.93,2085.0084
1636803900000,4602.93,4613.89,4600.25,4609.31,1257.6745
1636804800000,4609.3,4631.07,4600.95,4616.2,2892.5559
1636805700000,4616.19,4619.0,4611.49,4615.31,1076.0198
1636806600000,4615.32,4615.32,4604.38,4605.02,1550.1421
1636807500000,4605.03,4619.36,4596.89,4603.6,2449.7173
1636808400000,4603.6,4621.31,4600.0,4620.9,1120.7979
1636809300000,4620.45,4628.64,4610.55,4612.25,2860.5981
1636810200000,4612.26,4612.45,4601.75,4606.28,1811.5704
1636811100000,4606.28,4617.35,4602.55,4615.71,2018.0944
1636812000000,4615.71,4669.94,4614.45,4659.54,11831.5938
1636812900000,4659.55,4685.51,4648.17,4672.62,7252.4522
1636813800000,4672.62,4698.0,4663.13,4681.05,7639.1638
1636814700000,4681.05,4686.0,4657.14,4672.84,4486.2261
1636815600000,4672.85,4678.68,4665.0,4673.42,3025.135
1636816500000,4673.41,4690.22,4665.0,4684.53,2799.2527
1636817400000,4684.53,4693.0,4677.97,4689.01,2563.625
1636818300000,4689.01,4689.01,4676.17,4680.23,2106.2817
1636819200000,4680.24,4701.97,4678.28,4683.63,7119.1019
1636820100000,4683.63,4685.62,4671.61,4674.99,3862.4089
1636821000000,4674.99,4685.83,4674.14,4682.86,2813.1108
